2936	匀	1205	98.8526492207	yun2	even/evenly (divided)/uniform
2937	涕	1204	98.8540291696	ti4	nasal mucus/tears
2938	粟	1202	98.8554068263	su4	grain/millet
2939	郝	1200	98.8567821907	hao3	(surname)/ancient place name
2940	薇	1196	98.8581529706	wei1	
2941	嗤	1196	98.8595237505	chi1	laugh at/jeer/scoff at/sneer at
2942	蚕	1195	98.8608933842	can2	silkworm
2943	聋	1194	98.8622618718	long2	deaf
2944	檐	1192	98.8636280672	yan2	eaves
2945	匕	1191	98.8649931164	bi1/bi3	an ancient type of spoon, dagger/ladle
2946	庐	1190	98.8663570194	lu2	hut
2947	宦	1189	98.8677197763	huan4	an official
2948	宵	1187	98.869080241	xiao1	night
2949	斟	1187	98.8704407056	zhen1	pour/to deliberate
2950	酿	1186	98.8718000241	niang4	ferment/brew
2951	裴	1185	98.8731581965	pei2	(surname)
2952	冉	1185	98.8745163689	ran3	(surname)/passing (of time)
2953	缀	1182	98.8758711028	zhui4	
2954	懊	1180	98.8772235445	ao4	to regret
2955	竿	1180	98.8785759862	gan1	pole
2956	熏	1180	98.8799284279	xun1	to smoke/scent/fumigate
2957	娴	1180	98.8812808696	xian2	elegant/refined
2958	凹	1179	98.8826321651	ao1	a depression/indentation/concave/hollow
2959	迭	1178	98.8839823145	die2	alternately/repeatedly
2960	猩	1176	98.8853301716	xing1	ape
2961	卵	1175	98.8866768826	luan3	ovum
2962	拽	1175	98.8880235936	ye4/zhuai1/zhuai4	drag, throw, drag
2963	芸	1175	98.8893703046	yun2	Ruta graveolens
2964	虾	1174	98.8907158695	xia1	shrimp/prawn
2965	牟	1173	98.8920602882	mou2	barley/to moo/usurp
2966	辫	1169	98.8934001224	bian4	a braid or queue/to plait
2967	潇	1169	98.8947399566	xiao1	river name/sound of rain and wind
2968	蚊	1168	98.8960786446	wen2	mosquito
2969	忿	1167	98.8974161865	fen4	vehement
2970	壤	1167	98.8987537284	rang3	soil/earth
2971	鳞	1164	98.9000878319	lin2	scales (of fish)
2972	栓	1163	98.9014207893	shuan1	bottle stopper/wooden pin/plug
2973	疚	1162	98.9027526005	jiu4	chronic disease
2974	廓	1162	98.9040844117	kuo4	big/empty/open
2975	嘀	1162	98.9054162229	di2/di1	backbite
2976	喳	1161	98.906746888	cha1/zha1	twitter/chirp
2977	跄	1160	98.9080764069	qiang1/qiang4	walk rapidly, stagger/sway from side to side
2978	拴	1157	98.9094024875	shuan1	tie up
2979	霎	1157	98.910728568	sha4	all of a sudden/drizzle
2980	徘	1156	98.9120535024	pai2	irresolute
2981	颐	1156	98.9133784368	yi2	cheeks/nourish
2982	菁	1155	98.9147022251	jing1	flower of leek
2983	匿	1153	98.916023721	ni4	to hide
2984	屿	1153	98.917345217	yu3	islet
2985	醋	1149	98.9186621285	cu4	vinegar
2986	敝	1144	98.9199733092	bi4	my (polite)/poor/ruined/shabby/worn out/defeated
2987	鞘	1143	98.9212833438	qiao4	scabbard/sheath
2988	淳	1142	98.9225922323	chun2	genuine/pure/honest
2989	栖	1142	98.9239011208	qi1/xi1	to roost/to inhabit/to stay/habitat, to roost/to inhabit/to stay/habitat
2990	锣	1138	98.9252054247	luo2	gong
2991	妾	1138	98.9265097286	qie4	concubine
2992	唾	1136	98.9278117403	tuo4	saliva/spit at
2993	橡	1135	98.9291126058	xiang4	oak/Quercus serrata
2994	雌	1132	98.9304100329	ci2	female
2995	霖	1132	98.93170746	lin2	continued rain
2996	栈	1132	98.9330048871	zhan4	warehouse
2997	坝	1131	98.9343011681	ba4	dam/dyke/embankment
2998	挚	1130	98.9355963029	zhi4	(surname)/sincere
2999	撼	1129	98.9368902916	han4	shake/to incite
3000	鄂	1125	98.9381796958	e4/E4	hupeh
3001	褐	1122	98.9394656615	he4	
3002	酱	1120	98.940749335	jiang4	jam/thick sauce
3003	浊	1120	98.9420330084	zhuo2	impure/muddy
3004	萌	1118	98.9433143896	meng2	people/sprout
3005	闺	1116	98.9445934786	gui1	women's apartment
3006	沪	1114	98.9458702752	hu4	Shanghai
3007	盔	1114	98.9471470718	kui1	helmet
3008	夭	1113	98.9484227223	yao1	tender/gentle/to die prematurely
3009	粪	1112	98.9496972267	fen4	manure/dung
3010	壕	1112	98.9509717311	hao2	air-raid shelter/trench
3011	砂	1112	98.9522462354	sha1	sand/gravel/granule
3012	氓	1111	98.9535195937	mang2/meng2	vagrant/ruffian, people
3013	诛	1110	98.9547918058	zhu1	execute/punish
3014	篱	1109	98.9560628717	li2	a fence
3015	膜	1109	98.9573339377	mo2	(n) membrane; film
3016	驯	1109	98.9586050036	xun2/xun4	attain gradually/tame
3017	冶	1109	98.9598760696	ye3	smelt
3018	牡	1105	98.961142551	mu3	male
3019	眸	1104	98.9624078863	mou2	pupil of the eye
3020	礁	1103	98.9636720754	jiao1	reef/shoal rock
3021	悯	1103	98.9649362645	min3	sympathize/to pity
3022	芽	1103	98.9662004537	ya2	bud/sprout
3023	舜	1101	98.9674623505	shun4	name of an emperor
3024	峙	1100	98.9687231012	zhi4	peak/to store
3025	咪	1098	98.9699815597	mi1	sound to call cat
3026	扳	1096	98.9712377259	ban1/pan1	to pull or draw (up or out), climb up/pull
3027	惚	1096	98.972493892	hu1	indistinct
3028	悼	1093	98.9737466198	dao4	mourn/lament
3029	遁	1091	98.9749970553	dun4	disappear/to escape
3030	凸	1091	98.9762474908	tu1	(adj) convex; stick out
3031	窦	1090	98.9774967801	dou4	(surname)/sinus (anatom.)
3032	怠	1089	98.9787449233	dai4	idle/lazy/negligent/careless
3033	邹	1081	98.9799838975	zou1	(surname)/name of district in Shandong
3034	茄	1078	98.9812194332	qie2	eggplant
3035	庚	1077	98.9824538227	geng1	7th heavenly stem/age
3036	棘	1072	98.9836824816	ji2	thorns
3037	匡	1071	98.9849099944	kuang1	correct
3038	粤	1067	98.9861329226	yue4	Cantonese/Guangdong
3039	骏	1066	98.9873547046	jun4	spirited horse
3040	幌	1065	98.9885753406	huang3	advertising sign
3041	蹬	1064	98.9897948304	deng4/deng1	step into (as tight shoe)
3042	拯	1064	98.9910143201	zheng3	to raise/to aid/to support/to save/to rescue
3043	庇	1063	98.9922326638	bi4	to protect/cover/shelter/hide or harbor
3044	甭	1062	98.9934498613	beng2	need not
3045	寥	1062	98.9946670588	liao2	empty/lonesome/very few
3046	拎	1062	98.9958842563	ling1/lin1	to haul/to lift/to take
3047	舔	1061	98.9971003077	tian3	to lick/to lap
3048	铲	1060	98.998315213	chan3	level off/root up, spade/shovel
3049	髦	1059	98.9995289721	mao2	bang (hair)/fashionable/mane
3050	踌	1058	99.000741585	chou2	pace back and forth/hesitate/waver
3051	苇	1058	99.001954198	wei3	reed/rush/Phragmites communis
3052	葫	1056	99.0031645187	hu2	Allium scorodoprasum/bottle gourd
3053	霄	1056	99.0043748394	xiao1	firmament/heaven
3054	俭	1053	99.0055817217	jian3	frugal/to be in need
3055	绊	1051	99.0067863117	ban4	to trip/stumble/hinder
3056	睬	1049	99.0079886094	cai3	pay attention/take notice of/to care for
3057	璋	1049	99.0091909071	zhang1	ancient stone ornament
3058	迸	1048	99.0103920587	beng4	to burst forth/to spurt/to crack/split
3059	翩	1048	99.0115932103	pian1	fly fast
3060	缅	1046	99.0127920697	mian3	Burma/distant
3061	噗	1046	99.013990929	pu1	sound of escaping laughter/water
3062	勺	1044	99.015187496	shao2	spoon
3063	瓣	1043	99.016382917	ban4	petal/section
3064	锻	1043	99.0175783379	duan4	forge/wrought/to discipline
3065	懈	1043	99.0187737588	xie4	lax/negligent
3066	邸	1043	99.0199691797	di3	(surname)/lodging-house
3067	肮	1042	99.0211634545	ang1	filthy, dirty/filthy
3068	巩	1039	99.0223542908	gong3	secure/solid
3069	枫	1036	99.0235416888	feng1	maple
3070	贷	1035	99.0247279406	dai4	lend on interest/borrow/loan/make excuses/pardon/forgive
3071	诫	1035	99.0259141924	jie4	commandment/prohibit
3072	哮	1035	99.0271004442	xiao1	pant/roar/bark (of animals)
3073	舵	1032	99.0282832576	duo4	helm/rudder
3074	躇	1031	99.0294649249	chu2	hesitate
3075	蔓	1030	99.030645446	man2/man4	Brassica campestris, creeper/to spread
3076	怅	1029	99.031824821	chang4	regretful/upset/despair/depressed
3077	梗	1028	99.0330030499	geng3	stem
3078	猝	1028	99.0341812787	cu4	abrupt/hurried
3079	虔	1027	99.0353583615	qian2	devout
3080	勘	1026	99.036534298	kan1	to investigate/to survey/to collate
3081	迂	1025	99.0377090885	yu1	literal-minded
3082	逾	1021	99.0388792944	yu2	exceed/jump over, to exceed/to go beyond/to jump over
3083	蜘	1021	99.0400495003	zhi1	spider
3084	阮	1020	99.04121856	ruan3	Ruan (a surname)
3085	龚	1019	99.0423864737	gong1	(surname)
3086	兢	1019	99.0435543873	jing1	to be fearful/apprehensive
3087	芭	1018	99.0447211548	ba1	a herb/banana
3088	肘	1017	99.0458867761	zhou3	elbow/pork shoulder
3089	笃	1016	99.0470512513	du3	serious (illness)/sincere/true
3090	梧	1015	99.0482145804	wu2	Sterculia platanifolia
3091	恃	1014	99.0493767634	shi4	rely upon
3092	咆	1011	99.0505355079	pao2	to roar
3093	擎	1011	99.0516942524	qing2	to raise (hand)
3094	巍	1010	99.0528518508	wei1	high/lofty/towering/majestic
3095	晤	1009	99.0540083031	wu4	meet (socially)
3096	炳	1008	99.0551636092	bing3	bright/brilliant/luminous
3097	沧	1008	99.0563189153	cang1	blue/green(color of water)/cold/vast (of water)
3098	氧	1007	99.0574730753	yang3	oxygen
3099	辙	1007	99.0586272352	che4/zhe2	to remove/to withdraw, rut/track
3100	茸	1005	99.0597791029	rong2	confused/fluffy/luxuriant growth
3101	扼	1002	99.0609275322	e4	hold (strategic position)
3102	逞	1001	99.0620748154	cheng3	please oneself/presume on/boast
3103	侃	1001	99.0632220986	kan3	bold
3104	晦	1000	99.0643682356	hui4	dark/night/unlucky
3105	帜	997	99.0655109342	zhi4	flag
3106	惺	995	99.0666513405	xing1	tranquil/understand
3107	靡	994	99.0677906007	mi2/mi3	wasted, extravagant/go with fashion/not
3108	啃	993	99.0689287148	ken3	to gnaw/to nibble/to bite
3109	诬	993	99.0700668288	wu1	accuse falsely
3110	烘	992	99.0712037968	hong1	bake/heat by fire
3111	谴	992	99.0723407647	qian3	punishment/scold
3112	墟	991	99.0734765865	xu1	old burial grounds
3113	戎	989	99.074610116	rong2	(surname)/weapon
3114	嗜	989	99.0757436455	shi4	addicted to/fond of
3115	侨	988	99.0768760289	qiao2	emigrant/reside abroad
3116	涡	986	99.07800612	guo1/wo1	name of a river, eddy/whirlpool
3117	卦	985	99.0791350649	gua4	divinatory trigram
3118	蝠	985	99.0802640099	fu2	bat
3119	札	982	99.0813895165	zha2	write down, short note
3120	屎	981	99.0825138769	shi3	stool/feces
3121	粥	981	99.0836382373	zhou1	congee/gruel/porridge
3122	遏	976	99.084756867	e4	to stop/check
3123	朔	976	99.0858754968	shuo4	beginning/first day of lunar month
3124	蔚	975	99.0869929804	wei4/yu4	Artemisia japonica/luxuriant, (surname)/place name
3125	募	974	99.0881093178	mu4	canvass for contributions/to recruit/to collect/to raise
3126	捅	974	99.0892256553	tong3	poke through
3127	狞	973	99.0903408466	ning2	fierce-looking
3128	删	971	99.0914537456	shan1	to delete
3129	诅	968	99.0925632063	zu3	curse/swear (oath)
3130	樵	967	99.0936715208	qiao2	firewood/gather wood
3131	舷	962	99.0947741046	xian2	sides of boat
3132	拭	959	99.09587325	shi4	wipe
3133	沛	954	99.0969666647	pei4	copious/abundant
3134	丞	954	99.0980600794	cheng2	deputy
3135	酌	951	99.0991500557	zhuo2	consider/pour wine
3136	皖	949	99.1002377398	wan3	Anhui
3137	颅	948	99.1013242777	lu2	forehead/skull
3138	剔	947	99.1024096694	ti1	pick (as teeth)
3139	惘	947	99.1034950612	wang3	desolate
3140	笠	946	99.1045793068	li4	bamboo rain hat
3141	萎	945	99.1056624063	wei1/wei3	spiritless/withered, wither
3142	睦	944	99.1067443596	mu4	friendly
3143	溶	943	99.1078251668	rong2	dissolve
3144	搀	942	99.1089048279	chan1	assist by the arm/mix/support/sustain
3145	杠	942	99.109984489	gang1/gang4	footbridge, carrying pole/horizontal bar
3146	嫣	942	99.1110641501	yan1	captivating
3147	瘾	940	99.1121415189	yin3	addiction/craving
3148	苔	939	99.1132177415	tai1/tai2	coating (of tongue), moss
3149	矫	937	99.1142916719	jiao3	dissemble/rectify
3150	眺	936	99.1153644562	tiao4	gaze afar
3151	槽	935	99.1164360943	cao2	manger/trough/groove
3152	谍	933	99.1175054401	die2	to spy
3153	苛	933	99.118574786	ke1	severe/exacting
3154	窖	932	99.1196429857	jiao4	cellar
3155	筐	929	99.1207077469	kuang1	basket
3156	殆	928	99.1217713621	dai4	dangerous/perilous/endanger/almost/probably/only
3157	袅	928	99.1228349773	niao3	delicate/graceful
3158	骡	926	99.1238963001	luo2	mule
3159	懦	926	99.124957623	nuo4	imbecile/timid
3160	拓	926	99.1260189459	ta4/tuo4	make rubbing, expand/support on palm/to develop/to open up
3161	觑	922	99.1270756842	qu4	to spy/watch for
3162	湛	920	99.1281301303	zhan4	deep/clear (water)
3163	嗒	919	99.1291834302	ta4/da1	to despair
3164	蚀	918	99.130235584	shi2	eat up slowly/eclipse
3165	奚	915	99.1312842994	xi1	what why
3166	於	915	99.1323330147	yu1/yu2	(surname)
3167	褪	914	99.133380584	tun4/tui4	fade/take off (clothes)
3168	悴	914	99.1344281532	cui4	haggard/sad/downcast/distressed
3169	撩	913	99.1354745763	liao1/liao2	lift up (skirt)/pull up (sleeve), stitch/take/tease
3170	弧	912	99.1365198533	hu2	arc
3171	嘈	912	99.1375651302	cao2	bustling/tumultuous/noisy
3172	呛	911	99.1386092611	qiang1/qiang4	against wind, choke/pungent
3173	慑	911	99.1396533919	she4	afraid/be feared/to fear/to frighten/to intimidate
3174	唠	911	99.1406975227	lao2/lao4	to chatter
3175	揖	909	99.1417393613	yi1	greet (by raising the joined hands)
3176	佬	908	99.1427800537	lao3	male/man (Cantonese)
3177	砌	908	99.1438207461	qi4	to build by laying bricks or stones
3178	钊	907	99.1448602924	zhao1	encourage/to cut/to strain
3179	袄	906	99.1458986925	ao3	coat/jacket/short and lined coat or robe
3180	愫	906	99.1469370927	su4	guileless/sincere
3181	掐	904	99.1479732005	qia1	pick (flowers)/to pinch
3182	筝	904	99.1490093084	zheng1	(mus. instr.)
3183	黝	904	99.1500454163	you3	black/dark green
3184	贿	899	99.1510757934	hui4	bribe/bribery
3185	俞	896	99.1521027322	yu2	(surname)/accede
3186	琦	894	99.1531273787	qi2	curio/valuable stone
3187	赎	893	99.1541508791	shu2	redeem/to ransom
3188	鞍	892	99.1551732333	an1	saddle
3189	炊	892	99.1561955875	chui1	dress food/to steam/to cook food
3190	幡	892	99.1572179417	fan1	banner
3191	哝	891	99.1582391498	nong2	garrulous
3192	蛟	890	99.1592592118	jiao1	scaly dragon
3193	锯	887	99.1602758353	ju1/ju4	to mend (china) with staples, a saw/to saw
3194	霹	887	99.1612924588	pi1	clap of thunder
3195	斐	885	99.1623067901	fei3	(phonetic)/(surname)/elegant
3196	憔	884	99.1633199752	qiao2	haggard
3197	搔	883	99.1643320142	sao1	disturb/to scratch
3198	柿	883	99.1653440532	shi4	persimmon
3199	洼	881	99.1663537999	wa1	winding ditch, depression/sunken/swamp
3200	捶	878	99.1673601082	chui2	beat with the fist/to hammer/to cudgel
3201	窒	877	99.1683652704	zhi4	obstruct/stop up
3202	颁	875	99.1693681403	ban1	promulgate/send out/issue/to grant or confer
3203	桨	875	99.1703710102	jiang3	oar/paddle
3204	揍	875	99.1713738801	zou4	beat up/break to pieces
3205	恤	872	99.1723733115	xu4	give relief/sympathy
3206	疫	872	99.173372743	yi4	epidemic/plague
3207	钝	871	99.1743710284	dun4	blunt/stupid
3208	榆	871	99.1753693137	yu2	elm
3209	祟	870	99.1763664529	sui4	evil spirit
3210	竺	870	99.1773635921	zhu2	(surname)
3211	秽	869	99.1783595852	hui4	dirt/filth
3212	噬	868	99.1793544321	shi4	devour/to bite
3213	焘	867	99.1803481329	dao4/tao1	cover over/to envelope
3214	谒	866	99.1813406876	ye4	to visit (a superior)
3215	垢	865	99.1823320961	gou4	dirt/disgrace
3216	戮	865	99.1833235046	lu4	kill
3217	迦	865	99.1843149132	jia1	Buddha/Shakyamuni
3218	噪	863	99.1853040294	zao4	chirp/mixture of voices/noise/buzzing/clamor, disturbance/noise of crowd
3219	剃	862	99.1862919995	ti4	shave, shave/to weed
3220	趾	862	99.1872799696	zhi3	toe
3221	咄	859	99.1882645013	duo1	noise of rage, cry out in anger
3222	顼	858	99.1892478869	xu4/xu1	grieved/anxious
3223	纺	857	99.1902301263	fang3	spin
3224	袱	857	99.1912123657	fu2	bundle wrapped in cloth
3225	缉	857	99.1921946052	qi1/ji1	to stitch finely
3226	樊	855	99.1931745523	fan2	(surname)/cage/fence
3227	蔼	853	99.1941522072	ai3	friendly
3228	轧	852	99.1951287159	ya4/zha2	crush/in the first place
3229	炽	851	99.1961040785	chi4	flame/blaze
3230	厘	851	99.1970794412	li2	one thousandth
3231	呱	851	99.1980548038	gu1/gua1	crying sound of child
3232	尧	847	99.1990255818	yao2	(surname)/emperor Yao
3233	捻	846	99.1999952137	nian3	twirl (in the fingers)
3234	伽	846	99.2009648457	qie2/ga1	(phonetic)
3235	聿	846	99.2019344776	yu4	introductory part./pen
3236	吆	845	99.2029029634	yao1	shout
3237	澈	844	99.203870303	che4	clear (water)/thorough
3238	崭	844	99.2048376426	zhan3	precipitous peak
3239	陇	843	99.2058038362	long3	Gansu
3240	祺	843	99.2067700297	qi2	felicity
3241	攘	842	99.207735077	rang3	throw into confusion
3242	丙	840	99.2086978321	bing3	the third of the ten heavenly stems/the third position/third/number three
3243	饲	839	99.2096594411	si4	to raise/to rear/to feed
3244	簧	836	99.2106176116	huang2	metallic reed/spring of lock
3245	瞟	836	99.2115757822	piao3	cast a glance
3246	棱	835	99.2125328066	leng2	corner/square beam
3247	皂	835	99.213489831	zao4	black
3248	侥	833	99.2144445631	jiao3/yao2	by mere luck
3249	抒	831	99.215397003	shu1	to strain/pour out
3250	钗	829	99.2163471506	chai1	hairpin
3251	倪	828	99.2172961521	ni2	(surname)
3252	婪	826	99.2182428612	lan2	avaricious
3253	阱	826	99.2191895704	jing3	hole/pitfall
3254	洽	824	99.2201339873	qia4	accord/make contact
3255	佯	820	99.2210738197	yang2	pretend
3256	堰	816	99.2220090675	yan4	weir
3257	攸	816	99.2229443153	you1	distant, far/adverbial prefix
3258	珂	816	99.2238795631	ke1	jade-like stone
3259	彷	815	99.2248136648	pang2	irresolute
3260	磊	813	99.2257454742	lei3	lumpy/rock pile/uneven
3261	嚓	813	99.2266772836	cha1	
3262	哧	812	99.2276079468	chi1	
3263	嬉	808	99.2285340255	xi1	amusement
3264	悚	807	99.2294589581	song3	frightened
3265	癫	807	99.2303838907	dian1	convulsions/crazy
3266	噩	805	99.231306531	e4	startling
3267	嵩	805	99.2322291713	song1	lofty/name of a mountain in Henan
3268	锈	801	99.233147227	xiu4	rust
3269	倭	800	99.2340641367	wo1	Japanese/dwarf
3270	忡	800	99.2349810463	chong1	grieved/distressed/sad/uneasy
3271	漓	797	99.2358945175	li2	pattering (of rain)/seep through
3272	驮	796	99.2368068425	duo4/tuo2	carry on back, carry on back
3273	颉	794	99.2377168753	xie2/jie2	(surname)/fly upwards/neck
3274	糙	793	99.238625762	cao1	rough/coarse (in texture)
3275	俐	792	99.2395335025	li4	clever
3276	赦	792	99.240441243	she4	to pardon (a convict)
3277	箫	791	99.2413478374	xiao1	(flute)/pan pipes/xiao - a vertical bamboo flute
3278	毋	790	99.2422532857	wu2	no/not
3279	怦	788	99.2431564416	peng1	impulsive
3280	钳	786	99.2440573053	qian2	pincers/pliers/tongs/claw (of animal)/to grasp with pincers/to pinch/to clamp/to restrain/to restrict/to gag
3281	翎	786	99.244958169	ling2	tail feathers
3282	蝗	783	99.2458555943	huang2	locust
3283	吠	782	99.2467518735	fei4	to bark
3284	孜	782	99.2476481526	zi1	hard-working/industrious
3285	雳	782	99.2485444318	li4	clap of thunder
3286	炫	781	99.2494395648	xuan4	dazzle/to show off, to boast/to show off
3287	犁	780	99.2503335517	li2	plow
3288	琶	780	99.2512275385	pa2	(mus. instr.)
3289	曳	780	99.2521215254	ye4	drag
3290	湄	779	99.2530143662	mei2	brink/edge
3291	殉	778	99.2539060608	xun4	buried with dead/die for a cause
3292	啄	776	99.2547954631	zhuo2	to peck
3293	桔	775	99.2556837193	jie2/ju2	Platycodon grandiflorus, tangerine
3294	奄	775	99.2565719755	yan1/yan3	castrate/to delay, suddenly/to embrace
3295	咎	772	99.2574567932	jiu4	blame
3296	圃	772	99.258341611	pu3	garden/orchard
3297	椒	771	99.2592252827	jiao1	pepper
3298	彰	770	99.2601078082	zhang1	manifest
3299	雍	769	99.2609891875	yong1	(surname)/harmonious
3300	槛	767	99.2618682746	jian4/kan3	bar/railing, door sill/threshold
3301	霓	764	99.2627439233	ni2	rainbow
3302	攒	764	99.263619572	cuan2/zan3	bring together, collect/hoard
3303	疙	762	99.2644929284	ge1	pimple/wart
3304	衹	762	99.2653662848	ti3	
3305	悖	762	99.2662396412	bei4	perverse/rebellious/to rebel
3306	漉	762	99.2671129976	lu4	strain liquids
3307	倔	761	99.2679852079	jue2/jue4	crabby/tough
3308	轴	759	99.2688551259	zhou2/zhu2	axis/axle, axis/axle
3309	讪	759	99.2697250439	shan4	abuse/slander
3310	痪	757	99.2705926696	huan4	illness/numbness of the limbs
3311	瀑	757	99.2714602954	bao4/pu4	shower (rain), waterfall
3312	祠	756	99.2723267749	ci2	ancestral hall/temple
3313	揩	755	99.2731921084	kai1	wipe
3314	汀	755	99.2740574418	ting1	sand-bank
3315	蹑	755	99.2749227753	nie4	chase/step/tread
3316	睫	754	99.2757869626	jie2	eyelashes
3317	肋	754	99.2766511499	lei4	rib
3318	柬	753	99.2775141911	jian3	card/note/letter
3319	檀	753	99.2783772323	tan2	sandal wood
3320	帚	753	99.2792402734	zhou3	broom
3321	蕾	752	99.2801021685	lei3	bud
3322	嗔	752	99.2809640635	chen1	to be angry at
3323	瞿	752	99.2818259586	ju4/qu2	startled, (surname)
3324	镑	751	99.2826867075	bang4	pound (sterling)
3325	亢	751	99.2835474564	kang4	overbearing
3326	纶	750	99.2844070591	lun2	classify/silk thread/twist silk
3327	偎	750	99.2852666619	wei1	to cuddle
3328	溺	746	99.2861216801	ni4/niao4	drown/indulge/be addicted to/spoil (a child), urinate/urine
3329	讼	746	99.2869766983	song4	litigation
3330	孚	741	99.2878259859	fu2	trust
3331	瘩	740	99.2886741273	da2	sore/boil/scab
3332	迄	739	99.2895211225	qi4	as yet/until
3333	俨	738	99.2903669716	yan3	majestic/dignified
3334	纬	734	99.2912082362	wei3	latitude
3335	抿	733	99.2920483546	min3	purse up (lips)/to smooth
3336	蒜	731	99.2928861808	suan4	garlic
3337	鞅	731	99.293724007	yang3/yang1	martingale
3338	掣	728	99.2945583947	che4	pull/obstruct/hinder/draw
3339	衅	728	99.2953927825	xin4	offer blood in sacrifice
3340	隅	728	99.2962271702	yu2	corner
3341	匾	727	99.2970604118	bian3/pian2	a tablet/a board with an inscription/a sign hung above a door, basket-couch in coffin
3342	毡	725	99.2978913612	zhan1	felt
3343	稣	725	99.2987223105	su1	revive
3344	酥	722	99.2995498214	su1	flaky
3345	韶	721	99.3003761862	shao2	(music)/excellent/harmonious
3346	粱	719	99.3012002588	liang2	sorghum
3347	巳	718	99.3020231851	si4	6th earthly branch/9-11 a.m.
3348	劾	715	99.3028426731	he2	impeach
3349	蹭	713	99.3036598688	ceng2/ceng4	rub, rub against/walk slowly
3350	锄	713	99.3044770645	chu2	a hoe/to hoe or dig/to weed/get rid of
3351	哽	713	99.3052942602	geng3	choking
3352	闽	712	99.3061103098	min3	(N) abbreviation for Fujian Province
3353	捎	709	99.3069229209	shao1	bring or take (along)
3354	啧	709	99.307735532	ze2	(interj. of admiration or of disgust)/to click one's tongue/to attempt to (find an opportunity to) speak
3355	鹊	708	99.3085469971	que4	magpie
3356	拈	706	99.3093561698	nian1	
3357	矜	706	99.3101653425	jin1	boast/esteem/sympathize
3358	褥	705	99.3109733691	ru4	mattress
3359	痰	705	99.3117813957	tan2	phlegm/spittle
3360	缪	705	99.3125894223	miao4/mou2	(surname), to wind round
3361	簸	705	99.3133974489	bo3/bo4	to winnow, dust pan/toss (as waves)
3362	撮	704	99.3142043294	cuo1	bring together/little bit/shovel/gather up/bring together/pick
3363	兑	704	99.3150112099	dui4	to cash
3364	拗	703	99.3158169442	ao4/niu4	bend/break in two, stubborn/contrary
3365	墩	702	99.3166215324	dun1	block/gate pillar/pier
3366	跺	702	99.3174261206	duo4	(v) stamp one's foot
3367	饺	702	99.3182307087	jiao3	dumplings with meat filling
3368	晖	702	99.3190352969	hui1	bright/radiant
3369	磅	701	99.319838739	bang4/pang2	a measure word/pound (unit of measurement)/scale/weigh
3370	萤	701	99.320642181	ying2	firefly
3371	蜷	700	99.3214444769	quan2	Melania libertina/wriggle (as a worm)
3372	赣	697	99.3222433344	gan4	Jiangxi
3373	臻	696	99.3230410458	zhen1	to reach/utmost
3374	伎	695	99.323837611	ji4	craft
3375	傩	695	99.3246341763	nuo2	exorcise demons
3376	酣	694	99.3254295954	han1	intoxicated
3377	蕉	693	99.3262238683	jiao1	banana
3378	鸥	691	99.327015849	ou1	common gull
3379	笋	691	99.3278078297	sun3	bamboo shoot
3380	阙	691	99.3285998104	que1/que4	deficiency, (surname)/imperial city
3381	漪	691	99.329391791	yi1	ripple
3382	廿	691	99.3301837717	nian4	twenty
3383	婷	690	99.3309746063	ting2	graceful
3384	嗖	688	99.3317631485	sou1	
3385	涤	687	99.3325505447	di2	wash/cleanse
3386	膨	686	99.3333367947	peng2	swollen
3387	邑	686	99.3341230447	yi4	city
3388	咏	685	99.3349081485	yong3	sing
3389	叼	684	99.3356921062	diao1	(v) hold sth in the mouth
3390	唧	682	99.3364737717	ji1	(onomat.)/to pump (water)
3391	肴	682	99.3372554371	yao2	mixed/viands, meat dishes
3392	漾	681	99.3380359565	yang4	d (23rd)/ripples
3393	崽	681	99.3388164758	zai3	young of animals
3394	吝	680	99.3395958489	lin4	stingy
3395	撬	680	99.3403752221	qiao4	to lift
3396	闸	680	99.3411545953	zha2	gear/watergate
3397	谑	679	99.3419328223	xue4	
3398	岑	679	99.3427110494	cen2	a small hill/(a surname)
3399	膳	678	99.3434881303	shan4	meals
3400	咨	677	99.344264065	zi1	consult
3401	嫖	677	99.3450399998	piao2	visit a prostitute
3402	堑	676	99.3458147884	qian4	moat around a city
3403	笺	675	99.3465884309	jian1	letter/note-paper
3404	芜	673	99.3473597811	wu2	overgrown with weeds
3405	惋	672	99.3481299852	wan3	regret, be sorry/alarmed
3406	沐	672	99.3489001893	mu4	bathe/cleanse/receive favors
3407	瘟	671	99.3496692472	wen1	epidemic/pestilence/plague
3408	鬓	671	99.3504383051	bin4	temples/hair on the temples
3409	祁	669	99.3512050708	qi2	(surname)
3410	俟	668	99.3519706903	si4	until/wait for
3411	蕊	667	99.3527351637	rui3	stamen/pistil
3412	嵋	667	99.3534996371	mei2	name of a mountain in Sichuan
3413	琵	666	99.3542629644	pi2	(mus. instr.)
3414	刁	665	99.3550251455	diao1	artful/wicked
3415	悻	665	99.3557873266	xing4	angry
3416	腑	664	99.3565483616	fu3	internal organs
3417	跷	663	99.3573082504	qiao1	raise one's foot
3418	笆	662	99.3580669932	ba1	an article made of bamboo strips/fence
3419	辗	662	99.3588257359	zhan3/nian3	roll over on side/turn half over
3420	赃	661	99.3595833324	zang1	booty/spoils
3421	狩	661	99.360340929	shou4	hunting-dog/imperial tour
